Millis,PicoTemp Temp (C),ICM20948 AccX (g),ICM20948 AccY (g),ICM20948 AccZ (g),ICM20948 GyroX (deg/s),ICM20948 GyroY (deg/s),ICM20948 GyroZ (deg/s),ICM20948 MagX (uT),ICM20948 MagY (uT),ICM20948 MagZ (uT),ICM20948 Temp (C),PCF8523 Year,PCF8523 Month,PCF8523 Day,PCF8523 Hour,PCF8523 Minute,PCF8523 Second,TMP117 Temp (C),BME688 Temp (C),BME688 Pressure,BME688 Rel Hum (%),BME688 Gas Resistance,Geiger CPS,Geiger Dose (uSv/hr),UV_Sensor_O UVA2 (nm),UV_Sensor_O UVB2 (nm),UV_Sensor_O UVC2 (nm),ENS160_O AQI,ENS160_O TVOC (ppb),ENS160_O eCO2 (ppm),BMP390_O Temp (C),BMP390_O Pressure (Pa),BMP390_O Altitude (m),TMP117_O Temp_O (C),SHTC3_O Temp (C),SHTC3_O Rel Hum (%),Ozone Conc (ppb),AnalogTemp ADC_Read
397269,28.542863845825195,0.35434186458587646,-9.797073364257812,2.4660277366638184,0.16495490074157715,-1.5867596864700317,-0.16442278027534485,14.25,-9.149999618530273,101.69999694824219,30.58456802368164,2026,3,28,9,7,16,29.4609375,28.877399444580078,91393,11.741153717041016,131248,0.0,0.0,0.0,0.0,0.0,,,,,,,25.328125,24.959999084472656,19.350000381469727,,
398168,,1.139639973640442,-10.524910926818848,0.4213795065879822,-0.061725057661533356,-2.860105037689209,-0.038844216614961624,-17.700000762939453,-9.600000381469727,66.1500015258789,30.536645889282227,,,,,,,29.4609375,28.868892669677734,91325,11.730999946594238,131653,,,0.0,0.0,0.0,,,,,,,25.296875,24.920000076293945,19.239999771118164,,
399065,28.074718475341797,0.507570743560791,-9.768342971801758,2.140416383743286,-0.08939491212368011,-2.243386745452881,-0.2979830503463745,30.149999618530273,-12.149999618530273,58.79999923706055,30.6804141998291,2026,3,28,9,7,18,29.4453125,28.855976104736328,91256,11.745253562927246,131349,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,25.21875,24.8799991607666,19.25,,
399964,,-0.5506663918495178,-9.44752025604248,-1.9728221893310547,-0.12611067295074463,-2.1939003467559814,0.08034899830818176,16.5,-12.149999618530273,97.05000305175781,30.72833824157715,,,,,,,29.4453125,28.839908599853516,91188,11.734813690185547,130147,,,0.0,0.0,0.0,,,,,,,25.1875,24.790000915527344,19.309999465942383,,
400861,28.542863845825195,0.545877993106842,-10.668562889099121,0.28730419278144836,0.012770702131092548,-0.5656356811523438,0.035651542246341705,-10.050000190734863,-13.050000190734863,90.75,30.39287757873535,2026,3,28,9,7,20,29.453125,28.82352638244629,91121,11.724364280700684,131046,0.0,0.0,0.0,0.0,0.0,,,,,,,25.0703125,24.719999313354492,19.34000015258789,,
401760,,1.37906014919281,-9.983820915222168,0.751779317855835,0.0862022414803505,0.3953596353530884,0.0,-6.75,-13.800000190734863,92.8499984741211,30.344955444335938,,,,,,,29.4140625,28.81186866760254,91053,11.733750343322754,130645,,,0.0,0.0,0.0,,,,,,,24.921875,24.649999618530273,19.360000610351562,,
402658,28.542863845825195,-0.033518824726343155,-9.552865028381348,-0.38307225704193115,0.028201965615153313,0.38897430896759033,-0.05374337360262871,-1.9500000476837158,-11.25,95.4000015258789,30.488723754882812,2026,3,28,9,7,22,29.390625,28.79958152770996,90986,11.723456382751465,131856,0.0,0.0,0.0,0.0,0.0,,,,,,,24.921875,24.639999389648438,19.469999313354492,,
403557,,0.2537853717803955,-10.309432983398438,-0.3734954595565796,-0.08513801544904709,0.8391415476799011,-0.12504646182060242,8.399999618530273,-12.149999618530273,98.4000015258789,30.39287757873535,,,,,,,29.390625,28.78635025024414,90919,11.727869033813477,131349,,,0.0,0.0,0.0,,,,,,,24.9453125,24.719999313354492,19.520000457763672,,
404454,28.074718475341797,0.4692635238170624,-9.457097053527832,-0.43095630407333374,0.16069799661636353,1.102005124092102,-0.11706477403640747,24.450000762939453,-12.300000190734863,89.55000305175781,30.536645889282227,2026,3,28,9,7,24,29.375,28.773746490478516,90852,11.73230266571045,131147,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,25.0078125,24.690000534057617,19.520000457763672,,
405353,,-0.7326257228851318,-10.11789608001709,0.363918662071228,0.09258759021759033,1.2642995119094849,-0.07502787560224533,28.200000762939453,-13.649999618530273,67.3499984741211,30.488723754882812,,,,,,,29.3515625,28.76082992553711,90785,11.731813430786133,131450,,,0.0,0.0,0.0,,,,,,,24.984375,24.59000015258789,19.520000457763672,,
406250,28.074718475341797,-0.7613561153411865,-9.188945770263672,0.31603461503982544,0.14367039501667023,1.7634211778640747,-0.05321125686168671,9.899999618530273,-15.899999618530273,54.45000076293945,30.344955444335938,2026,3,28,9,7,25,29.3359375,28.748859405517578,90718,11.731359481811523,131046,0.0,0.0,0.0,0.0,0.0,,,,,,,24.8984375,24.520000457763672,19.600000381469727,,
407149,,-0.7326257228851318,-9.361329078674316,1.1779472827911377,0.14313828945159912,1.8874032497406006,0.034055206924676895,-9.300000190734863,-15.449999809265137,76.94999694824219,30.249109268188477,,,,,,,29.3359375,28.738147735595703,90652,11.73586368560791,130946,,,0.0,0.0,0.0,,,,,,,24.90625,24.59000015258789,19.690000534057617,,
408047,28.074718475341797,0.43095630407333374,-9.773131370544434,-0.16759411990642548,0.12664279341697693,1.5707963705062866,0.13302814960479736,14.399999618530273,-16.200000762939453,91.3499984741211,30.39287757873535,2026,3,28,9,7,27,29.3203125,28.725860595703125,90587,11.730485916137695,132060,0.0,0.0,0.0,0.0,0.0,,,,,,,24.859375,24.549999237060547,19.729999542236328,,
408946,,0.5410895943641663,-10.036493301391602,0.646434485912323,-0.05001858249306679,1.2685564756393433,0.11706477403640747,27.75,-14.25,70.80000305175781,30.00949478149414,,,,,,,29.2734375,28.713571548461914,90525,11.744756698608398,132060,,,0.0,0.0,0.0,,,,,,,24.859375,24.3700008392334,19.649999618530273,,
409843,28.074718475341797,0.9145850539207458,-10.338163375854492,0.8092401623725891,-0.15005575120449066,0.6129937171936035,0.027137741446495056,19.799999237060547,-11.399999618530273,52.650001525878906,30.057416915893555,2026,3,28,9,7,29,29.2734375,28.69782066345215,90464,11.753983497619629,132573,0.0,0.0,0.0,0.0,0.0,,,,,,,24.671875,24.239999771118164,19.739999771118164,,
410742,,1.7764976024627686,-10.778696060180664,-0.7613561153411865,-0.10642251372337341,0.188899964094162,0.11067941784858704,15.600000381469727,-10.800000190734863,47.099998474121094,30.39287757873535,,,,,,,29.2578125,28.683013916015625,90404,11.74850845336914,132676,,,0.0,0.0,0.0,,,,,,,24.71875,24.09000015258789,19.799999237060547,,
411639,29.01100730895996,-0.15322890877723694,-9.615114212036133,-0.2825157940387726,0.01915605366230011,0.28680869936943054,0.009578026831150055,15.600000381469727,-8.850000381469727,44.54999923706055,30.39287757873535,2026,3,28,9,7,31,29.25,28.671356201171875,90343,11.752978324890137,133194,0.0,0.0,0.0,0.0,0.0,,,,,,,24.734375,24.0,19.899999618530273,,
412538,,-0.2585737705230713,-10.204087257385254,-1.0055646896362305,-0.056403931230306625,0.9125730991363525,-0.001064225216396153,-0.6000000238418579,-9.449999809265137,44.25,30.39287757873535,,,,,,,29.2421875,28.66001319885254,90281,11.762372016906738,132676,,,0.0,0.0,0.0,,,,,,,24.75,23.959999084472656,19.959999084472656,,
413435,28.074718475341797,0.023942016065120697,-10.122684478759766,-0.06224924325942993,-0.1415419578552246,1.373382568359375,0.04842224344611168,-19.200000762939453,-9.300000190734863,66.44999694824219,30.057416915893555,2026,3,28,9,7,33,29.234375,28.647411346435547,90218,11.761893272399902,132987,0.0,0.0,0.0,0.0,0.0,,,,,,,24.84375,23.989999771118164,20.020000457763672,,
414335,,0.038307227194309235,-9.66299819946289,0.22505496442317963,-0.051082808524370193,1.160537600517273,0.07236731052398682,-8.699999809265137,-10.649999618530273,94.80000305175781,30.249109268188477,,,,,,,29.234375,28.63228988647461,90154,11.771142959594727,132780,,,0.0,0.0,0.0,,,,,,,24.75,24.079999923706055,20.15999984741211,,
415232,28.074718475341797,-0.35434186458587646,-9.907206535339355,0.2968810200691223,0.005321125965565443,1.3329421281814575,-0.03671576827764511,19.799999237060547,-12.899999618530273,96.30000305175781,30.153263092041016,2026,3,28,9,7,34,29.203125,28.61905860900879,90091,11.775552749633789,133194,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,24.75,24.059999465942383,20.170000076293945,,
416131,,0.26815059781074524,-9.739612579345703,-0.545877993106842,-0.013302814215421677,1.182354211807251,-0.035651542246341705,32.54999923706055,-13.050000190734863,71.25,30.00949478149414,,,,,,,29.1796875,28.603933334350586,90026,11.779891967773438,133611,,,0.0,0.0,0.0,,,,,,,24.6796875,23.899999618530273,20.170000076293945,,
417028,28.542863845825195,-0.5554547905921936,-9.768342971801758,0.7374141216278076,0.011706477031111717,0.7077097296714783,-0.0686425194144249,21.75,-13.5,55.349998474121094,30.39287757873535,2026,3,28,9,7,36,29.1640625,28.584402084350586,89964,11.784061431884766,133611,0.0,0.0,0.0,0.0,0.0,,,,,,,24.46875,23.93000030517578,20.170000076293945,,
417927,,-0.26336219906806946,-10.11789608001709,-0.8475474119186401,0.0026605629827827215,-0.07130308449268341,-0.06225717440247536,16.049999237060547,-15.149999618530273,52.95000076293945,30.153263092041016,,,,,,,29.1484375,28.57179832458496,89901,11.79340648651123,133090,,,0.0,0.0,0.0,,,,,,,24.421875,23.889999389648438,20.209999084472656,,
418824,28.074718475341797,0.8954314589500427,-9.615114212036133,0.014365210197865963,0.02979830466210842,-0.7103703022003174,-0.1399455964565277,21.600000381469727,-14.100000381469727,53.70000076293945,30.153263092041016,2026,3,28,9,7,38,29.1328125,28.56045913696289,89837,11.792974472045898,133716,0.0,0.0,0.0,0.0,0.0,,,,,,,24.34375,23.8799991607666,20.219999313354492,,
419724,,1.015141487121582,-9.768342971801758,-0.272938996553421,0.01383492723107338,-1.002500057220459,-0.03352309390902519,29.850000381469727,-15.449999809265137,66.44999694824219,30.153263092041016,,,,,,,29.1328125,28.546279907226562,89772,11.797346115112305,133402,,,0.0,0.0,0.0,,,,,,,24.25,23.790000915527344,20.25,,
420621,28.074718475341797,0.545877993106842,-10.496180534362793,-0.3974374830722809,0.08992702513933182,-1.070610523223877,0.12877124547958374,27.149999618530273,-12.600000381469727,88.6500015258789,30.39287757873535,2026,3,28,9,7,40,29.1328125,28.530529022216797,89706,11.801660537719727,133821,0.0,0.0,0.0,0.0,0.0,,,,,,,24.2421875,23.889999389648438,20.31999969482422,,
421520,,-0.6129156351089478,-9.366117477416992,0.751779317855835,0.06066083535552025,-0.4719838500022888,-0.061725057661533356,11.850000381469727,-11.550000190734863,97.5,30.344955444335938,,,,,,,29.109375,28.516979217529297,89642,11.806056022644043,133611,,,0.0,0.0,0.0,,,,,,,24.2421875,23.889999389648438,20.290000915527344,,
422417,28.074718475341797,-0.1867477297782898,-9.591172218322754,-0.06703764945268631,0.04576168209314346,-0.07662421464920044,0.005321125965565443,1.649999976158142,-12.300000190734863,97.94999694824219,30.153263092041016,2026,3,28,9,7,42,29.1015625,28.502490997314453,89577,11.80550479888916,133926,0.0,0.0,0.0,0.0,0.0,,,,,,,24.2109375,23.850000381469727,20.280000686645508,,
423316,,-0.2059013396501541,-10.304644584655762,-0.45489832758903503,0.030330417677760124,0.8311598300933838,-0.016495490446686745,11.100000381469727,-11.550000190734863,99.75,30.00949478149414,,,,,,,29.0859375,28.488941192626953,89513,11.814813613891602,134031,,,0.0,0.0,0.0,,,,,,,24.1328125,23.81999969482422,20.329999923706055,,
424213,28.074718475341797,-0.181959331035614,-9.701305389404297,-0.47405192255973816,-0.051614921540021896,1.4276580810546875,-0.08034899830818176,31.200000762939453,-10.649999618530273,83.25,30.20118522644043,2026,3,28,9,7,43,29.0703125,28.476970672607422,89450,11.799619674682617,134347,0.0,0.0,0.0,0.0,0.0,,,,,,,24.09375,23.809999465942383,20.25,,
425113,,0.507570743560791,-10.314221382141113,-0.6368576288223267,0.029266193509101868,1.5016217231750488,0.0345873162150383,25.200000762939453,-13.800000190734863,53.849998474121094,29.865726470947266,,,,,,,29.0390625,28.464054107666016,89388,11.799129486083984,134665,,,0.0,0.0,0.0,,,,,,,24.0390625,23.729999542236328,20.239999771118164,,
426010,28.074718475341797,0.6416460275650024,-9.974244117736816,-0.14844051003456116,-0.058532387018203735,1.4473463296890259,0.02075239084661007,-3.299999952316284,-12.600000381469727,52.650001525878906,30.057416915893555,2026,3,28,9,7,45,29.0234375,28.4464111328125,89326,11.808281898498535,134665,0.0,0.0,0.0,0.0,0.0,,,,,,,23.953125,23.6299991607666,20.209999084472656,,
426909,,-0.4357447028160095,-9.849745750427246,0.6560112833976746,-0.12930336594581604,0.8646829128265381,-0.030330417677760124,-15.899999618530273,-11.550000190734863,72.0,29.865726470947266,,,,,,,29.046875,28.42782211303711,89264,11.792838096618652,134985,,,0.0,0.0,0.0,,,,,,,24.078125,23.739999771118164,20.260000228881836,,
427806,28.074718475341797,0.33518823981285095,-9.955090522766113,-0.35434186458587646,-0.052679143846035004,0.44750669598579407,-0.006385351065546274,-15.149999618530273,-10.800000190734863,84.1500015258789,30.153263092041016,2026,3,28,9,7,47,29.046875,28.40923500061035,89204,11.792132377624512,134665,0.0,0.0,0.0,0.0,0.0,,,,,,,24.078125,23.889999389648438,20.329999923706055,,
428705,,0.24899697303771973,-9.830592155456543,0.06224924325942993,-0.03671576827764511,0.03777999430894852,0.03937632963061333,-12.0,-10.649999618530273,87.5999984741211,30.00949478149414,,,,,,,29.015625,28.39190673828125,89143,11.791472434997559,135521,,,0.0,0.0,0.0,,,,,,,24.1953125,23.940000534057617,20.31999969482422,,
429602,28.074718475341797,1.7142484188079834,-10.070012092590332,0.22026655077934265,-0.05374337360262871,-0.09950505197048187,0.01915605366230011,-11.850000381469727,-11.25,89.25,30.057416915893555,2026,3,28,9,7,49,28.9921875,28.376785278320312,89082,11.781078338623047,135737,0.5564830303192139,0.19031719863414764,0.0,0.0,0.0,,,,,,,24.25,23.979999542236328,20.25,,
430501,,-0.07661445438861847,-10.213664054870605,0.08140286058187485,-0.03511942923069,0.33895573019981384,0.04842224344611168,-9.75,-12.75,87.44999694824219,29.865726470947266,,,,,,,28.9609375,28.363866806030273,89021,11.785494804382324,135521,,,0.0,0.0,0.0,,,,,,,24.2265625,23.959999084472656,20.190000534057617,,
431399,28.074718475341797,0.014365210197865963,-9.639056205749512,-0.05267243832349777,-0.040972672402858734,0.989197313785553,0.0691746324300766,5.400000095367432,-14.850000381469727,93.0,29.961572647094727,2026,3,28,9,7,51,28.953125,28.351266860961914,88961,11.770289421081543,135092,0.0,0.0,0.0,0.0,0.0,,,,,,,24.1875,23.90999984741211,20.149999618530273,,
432298,,0.12449848651885986,-9.998186111450195,0.004788403399288654,-0.07130308449268341,0.7226088643074036,-0.020220277830958366,20.700000762939453,-16.200000762939453,87.44999694824219,30.00949478149414,,,,,,,28.9453125,28.33456802368164,88901,11.764747619628906,135953,,,0.0,0.0,0.0,,,,,,,24.2734375,23.899999618530273,20.100000381469727,,
433195,28.074718475341797,0.43095630407333374,-9.797073364257812,-0.3687070608139038,-0.040972672402858734,0.5885165333747864,0.015963377431035042,27.899999618530273,-15.149999618530273,76.05000305175781,29.81780242919922,2026,3,28,9,7,52,28.921875,28.319446563720703,88842,11.759264945983887,135953,0.0,0.0,0.0,0.0,0.0,,,,,,,24.328125,23.739999771118164,20.0,,
434094,,2.0398597717285156,-9.514557838439941,0.33997663855552673,-0.006385351065546274,0.23306530714035034,0.06544984877109528,26.850000381469727,-14.399999618530273,67.05000305175781,29.865726470947266,,,,,,,28.921875,28.308101654052734,88783,11.74902057647705,136825,,,0.0,0.0,0.0,,,,,,,24.328125,23.780000686645508,20.030000686645508,,
434991,28.074718475341797,1.1492167711257935,-10.409989356994629,-0.9289502501487732,0.02766985446214676,0.2985151410102844,0.08088111132383347,31.5,-13.350000381469727,63.75,30.057416915893555,2026,3,28,9,7,54,28.9140625,28.296762466430664,88725,11.748590469360352,135845,0.0,0.0,0.0,0.0,0.0,,,,,,,24.125,23.770000457763672,19.979999542236328,,
435890,,-0.12928688526153564,-10.213664054870605,-1.0534487962722778,-0.03299098089337349,0.9120410084724426,0.08354167640209198,27.450000762939453,-11.399999618530273,54.0,30.00949478149414,,,,,,,28.890625,28.287939071655273,88667,11.738441467285156,135845,,,0.0,0.0,0.0,,,,,,,23.875,23.670000076293945,20.010000228881836,,
436787,28.074718475341797,0.09576806426048279,-9.955090522766113,-0.22505496442317963,-0.09790871292352676,1.2329047918319702,0.0037247880827635527,4.5,-9.300000190734863,46.349998474121094,29.865726470947266,2026,3,28,9,7,56,28.890625,28.27785873413086,88608,11.742966651916504,136825,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,23.96875,23.530000686645508,20.0,,
437687,,-0.12449848651885986,-9.806650161743164,-0.38307225704193115,-0.06598196178674698,1.1834183931350708,0.030862528830766678,-18.75,-8.399999618530273,63.45000076293945,29.865726470947266,,,,,,,28.90625,28.269983291625977,88550,11.723043441772461,136061,,,0.0,0.0,0.0,,,,,,,24.1328125,23.559999465942383,20.049999237060547,,
438584,28.074718475341797,0.1388636976480484,-9.93593692779541,0.507570743560791,-0.04735802114009857,0.7109023928642273,0.02234872803092003,-14.850000381469727,-8.850000381469727,89.55000305175781,29.81780242919922,2026,3,28,9,7,58,28.875,28.260217666625977,88491,11.717767715454102,136061,0.0,0.0,0.0,0.0,0.0,,,,,,,24.1953125,23.59000015258789,20.139999389648438,,
439483,,0.19153612852096558,-9.974244117736816,0.3734954595565796,-0.07662421464920044,0.3485337495803833,-0.021816615015268326,-6.300000190734863,-10.800000190734863,95.4000015258789,29.72195816040039,,,,,,,28.8515625,28.250133514404297,88433,11.712482452392578,136061,,,0.0,0.0,0.0,,,,,,,24.25,23.6299991607666,20.139999389648438,,
440380,28.074718475341797,-0.4596867263317108,-10.017339706420898,0.3016694188117981,-0.06811041384935379,0.5592502951622009,-0.05321125686168671,0.8999999761581421,-12.0,97.94999694824219,29.961572647094727,2026,3,28,9,8,0,28.8359375,28.237533569335938,88374,11.702198028564453,136715,0.0,0.0,0.0,0.0,0.0,,,,,,,24.25,23.729999542236328,20.18000030517578,,
441279,,0.2968810200691223,-10.271124839782715,0.2968810200691223,-0.07236731052398682,0.7566640973091125,-0.061725057661533356,15.449999809265137,-12.899999618530273,94.80000305175781,29.72195816040039,,,,,,,28.8359375,28.226821899414062,88317,11.701794624328613,136170,,,0.0,0.0,0.0,,,,,,,24.40625,23.829999923706055,20.1299991607666,,
442176,27.60657501220703,0.3208230137825012,-9.983820915222168,0.3256114423274994,0.03671576827764511,0.5390300750732422,-0.030862528830766678,24.450000762939453,-14.699999809265137,87.75,29.865726470947266,2026,3,28,9,8,1,28.8125,28.21358871459961,88258,11.696391105651855,136170,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,24.3828125,23.850000381469727,20.09000015258789,,
443076,,0.47884035110473633,-9.892841339111328,-0.05267243832349777,-0.0037247880827635527,0.07236731052398682,-0.002128450432792306,27.0,-14.25,82.80000305175781,29.72195816040039,,,,,,,28.7890625,28.19626235961914,88199,11.690834999084473,136496,,,0.0,0.0,0.0,,,,,,,24.328125,23.579999923706055,19.950000762939453,,
443973,28.074718475341797,0.37828385829925537,-9.940725326538086,-0.22505496442317963,-0.11919321864843369,-0.30649685859680176,0.007981688715517521,24.0,-14.699999809265137,84.5999984741211,29.81780242919922,2026,3,28,9,8,3,28.78125,28.178302764892578,88139,11.68525505065918,136715,0.0,0.0,0.0,0.0,0.0,,,,,,,24.28125,23.68000030517578,20.010000228881836,,
444872,,0.8619126081466675,-10.232817649841309,0.2346317619085312,-0.05746815726161003,-0.57734215259552,0.08833068609237671,22.350000381469727,-14.399999618530273,90.1500015258789,29.865726470947266,,,,,,,28.78125,28.162235260009766,88079,11.679746627807617,137375,,,0.0,0.0,0.0,,,,,,,24.328125,23.719999313354492,20.010000228881836,,
